Kontrolle Panel 6 und 15 + Drehgestellreferenzen,  Panel 6 Innenecken,  1,  651.082341,  -467.561574,  -134.243983,  6.350000,  6.350000,  01/21/22 10:51:38,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.017029 mm,  Weather:T=20.2C,P=992.4hPA(mbar),H=21.4%,  Fast Pt Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Kontrolle Panel 6 und 15 + Drehgestellreferenzen,  Panel 6 Innenecken,  2,  206.978045,  -466.466442,  631.809631,  6.350000,  6.350000,  01/21/22 10:51:47,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.036725 mm,  Weather:T=20.2C,P=992.4hPA(mbar),H=21.4%,  Fast Pt Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Kontrolle Panel 6 und 15 + Drehgestellreferenzen,  Panel 6 Innenecken,  3,  207.651877,  464.179419,  632.263139,  6.350000,  6.350000,  01/21/22 10:51:54,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.036715 mm,  Weather:T=20.2C,P=992.4hPA(mbar),H=21.4%,  Fast Pt Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Kontrolle Panel 6 und 15 + Drehgestellreferenzen,  Panel 6 Innenecken,  4,  650.766740,  463.431517,  -138.372459,  6.350000,  6.350000,  01/21/22 10:52:02,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.020941 mm,  Weather:T=20.2C,P=992.4hPA(mbar),H=21.4%,  Fast Pt Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Kontrolle Panel 6 und 15 + Drehgestellreferenzen,  Panel 6 Ebene,  5,  625.109687,  -485.957208,  -73.589425,  6.350000,  6.350000,  01/21/22 10:52:24,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  Weather:T=20.2C,P=992.4hPA(mbar),H=21.4%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  94,  -668.250334,  220.300375,  -141.096919,  19.050000,  19.050000,  01/21/22 11:25:28,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  95,  -669.507323,  200.435405,  -143.311799,  19.050000,  19.050000,  01/21/22 11:25:28,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  96,  -670.030449,  142.828041,  -144.439644,  19.050000,  19.050000,  01/21/22 11:25:36,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  97,  -667.885223,  123.282329,  -140.553332,  19.050000,  19.050000,  01/21/22 11:25:36,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  98,  -669.489542,  103.540675,  -143.400116,  19.050000,  19.050000,  01/21/22 11:25:37,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  99,  -670.600353,  83.673272,  -145.424776,  19.050000,  19.050000,  01/21/22 11:25:38,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  100,  -671.595388,  63.783171,  -147.281830,  19.050000,  19.050000,  01/21/22 11:25:39,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  101,  -671.724655,  12.611107,  -147.577717,  19.050000,  19.050000,  01/21/22 11:25:43,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  102,  -671.229824,  12.367329,  -146.653136,  19.050000,  19.050000,  01/21/22 11:25:45,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  103,  -670.793302,  -7.614265,  -145.704194,  19.050000,  19.050000,  01/21/22 11:25:45,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  104,  -668.350325,  -26.959566,  -141.143464,  19.050000,  19.050000,  01/21/22 11:25:46,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  105,  -669.477351,  -46.861717,  -143.151755,  19.050000,  19.050000,  01/21/22 11:25:46,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  106,  -670.046893,  -66.837875,  -144.211890,  19.050000,  19.050000,  01/21/22 11:25:46,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  107,  -667.966579,  -86.378661,  -140.371723,  19.050000,  19.050000,  01/21/22 11:25:47,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  108,  -668.723532,  -106.369952,  -141.642416,  19.050000,  19.050000,  01/21/22 11:25:47,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  109,  -669.802652,  -126.266644,  -143.457182,  19.050000,  19.050000,  01/21/22 11:25:48,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  110,  -669.254986,  -146.236971,  -142.466019,  19.050000,  19.050000,  01/21/22 11:25:49,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  111,  -669.432172,  -166.249936,  -142.775539,  19.050000,  19.050000,  01/21/22 11:25:49,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  112,  -670.124745,  -186.224462,  -144.157066,  19.050000,  19.050000,  01/21/22 11:25:50,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  113,  -670.198047,  -206.228442,  -144.328271,  19.050000,  19.050000,  01/21/22 11:25:50,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  114,  -669.502036,  -226.196832,  -143.123122,  19.050000,  19.050000,  01/21/22 11:25:51,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  115,  -669.328648,  -246.201494,  -142.799763,  19.050000,  19.050000,  01/21/22 11:25:51,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  116,  -669.245532,  -266.252844,  -142.577831,  19.050000,  19.050000,  01/21/22 11:25:52,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  117,  -669.634388,  -286.244496,  -143.176284,  19.050000,  19.050000,  01/21/22 11:25:52,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  118,  -669.543639,  -306.252257,  -143.070552,  19.050000,  19.050000,  01/21/22 11:25:53,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  119,  -671.982082,  -325.604396,  -147.528090,  19.050000,  19.050000,  01/21/22 11:25:54,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  120,  -669.946865,  -345.175724,  -143.886044,  19.050000,  19.050000,  01/21/22 11:25:54,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  121,  -670.059417,  -365.182090,  -144.024137,  19.050000,  19.050000,  01/21/22 11:25:54,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  122,  -670.730835,  -385.185212,  -145.178806,  19.050000,  19.050000,  01/21/22 11:25:55,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  123,  -670.445697,  -405.190053,  -144.770761,  19.050000,  19.050000,  01/21/22 11:25:55,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  124,  -670.242926,  -425.218690,  -144.458411,  19.050000,  19.050000,  01/21/22 11:25:56,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  154,  -210.768837,  -331.338525,  649.987596,  6.350000,  6.350000,  01/21/22 11:26:31,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  155,  -210.300668,  -311.353081,  650.926058,  6.350000,  6.350000,  01/21/22 11:26:32,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  156,  -210.144772,  -291.259099,  651.328196,  6.350000,  6.350000,  01/21/22 11:26:32,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  157,  -209.798771,  -271.180884,  652.049639,  6.350000,  6.350000,  01/21/22 11:26:32,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
Kontrolle Panel 7,  P7 surf 2,  158,  -209.079845,  -251.158237,  653.380021,  6.350000,  6.350000,  01/21/22 11:26:32,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  Weather:T=20.4C,P=992.4hPA(mbar),H=21.6%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.020000,  Sampling Frequenz = 100.000000
