// SpatialAnalyzer SA 2021.3.1012.1 ( x64 )  
// Points Relative to Coordinate Frame 'Standpunkt 1::WORLD'
// AXES = CARTESIAN: X,  Y,  Z (mm)
// Collection,  Group,  Point,  X,  Y,  Z,  [Planar Offset],  [Radial Offset],  [Timestamp],  [Notes],  [Most Recent Active Measurement Details]

Standpunkt 1,  Geometrie1,  1,  1723.693818,  719.334967,  -804.670984,  6.350000,  6.350000,  05/10/19 14:05:18,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1156,  1659.050281,  597.229851,  -777.517816,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1157,  1658.766025,  597.421916,  -776.571251,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1158,  1659.236163,  597.065593,  -775.745501,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1159,  1659.738723,  596.695467,  -774.961255,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1160,  1660.431423,  596.195422,  -774.409689,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1161,  1661.083945,  595.729586,  -773.785029,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1162,  1661.888914,  595.137007,  -773.573626,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1163,  1662.415479,  594.755949,  -772.800889,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1164,  1663.010625,  594.326364,  -772.119361,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1165,  1663.217462,  594.162909,  -771.141153,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1166,  1663.687472,  593.811714,  -770.328634,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1167,  1664.494605,  593.228094,  -770.206875,  3.000000,  3.000000,  05/10/19 14:15:38,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1168,  1665.331094,  592.629265,  -770.285185,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1169,  1666.114076,  592.068195,  -770.595061,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1170,  1666.854422,  591.553788,  -771.068720,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1171,  1667.625942,  591.001172,  -771.406506,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1172,  1667.678384,  590.966477,  -772.419958,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1173,  1667.624605,  591.028100,  -773.432051,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1174,  1668.441204,  590.432046,  -773.520813,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1175,  1669.044728,  589.995430,  -772.843801,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1176,  1669.572930,  589.619549,  -772.079072,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1177,  1670.223380,  589.141464,  -771.466509,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1178,  1670.948184,  588.620626,  -770.974233,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1179,  1671.663396,  588.117390,  -770.453025,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1180,  1672.400701,  587.589200,  -770.000713,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1181,  1673.234558,  586.993158,  -769.932320,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1182,  1674.046824,  586.409821,  -770.080410,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1183,  1674.850112,  585.844805,  -770.327265,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1184,  1675.640305,  585.285556,  -770.586898,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1185,  1676.438964,  584.722499,  -770.814640,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1186,  1677.221669,  584.163448,  -771.106166,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1187,  1677.975521,  583.632349,  -771.518030,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1188,  1678.750852,  583.077537,  -771.829748,  3.000000,  3.000000,  05/10/19 14:15:39,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1189,  1679.530909,  582.516791,  -772.121708,  3.000000,  3.000000,  05/10/19 14:15:40,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1190,  1680.234488,  582.024271,  -772.637254,  3.000000,  3.000000,  05/10/19 14:15:40,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1191,  1680.953714,  581.522259,  -773.139879,  3.000000,  3.000000,  05/10/19 14:15:40,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1192,  1681.696369,  580.980683,  -773.585614,  3.000000,  3.000000,  05/10/19 14:15:40,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie23,  1193,  1682.355219,  580.526410,  -774.208247,  3.000000,  3.000000,  05/10/19 14:15:40,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
